customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.daily,account.Charges.Total
5871-DGTXZ,0,Male,0,0,0,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.8,0.66,607.7
5872-OEQNH,0,Female,0,0,0,60,0,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,1,Electronic check,44.45,1.4816666666666667,2773.9
5875-YPQFJ,1,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.9,2.33,69.9
5876-HZVZM,1,Female,0,1,1,6,1,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),55.9,1.8633333333333333,365.35
5876-QMYLD,0,Female,0,1,1,23,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.05,0.6683333333333333,415.1
5879-HMFFH,0,Female,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),88.05,2.935,6520.8
5879-SESNB,0,Female,0,0,0,11,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,75.25,2.5083333333333333,888.65
5882-CMAZQ,0,Female,0,1,1,5,0,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,34.25,1.1416666666666666,163.55
5883-GTGVD,1,Male,0,0,0,19,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.95,3.3316666666666666,1931.75
5884-FBCTL,0,Female,0,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.1,0.8366666666666667,1857.85
5884-GCYMI,1,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,69.4,2.3133333333333335,69.4
5886-VLQVU,0,Male,0,1,0,35,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),89.85,2.9949999999999997,3161.2
5887-IKKYO,0,Male,0,1,1,58,1,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,0,Bank transfer (automatic),94.35,3.145,5563.65
5888-TLMCL,0,Female,0,1,1,69,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),54.95,1.8316666666666668,3772.5
5889-JTMUL,1,Female,1,1,0,50,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,95.05,3.1683333333333334,4888.7
5889-LFOLL,1,Female,0,0,0,13,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.6,2.82,1115.2
5893-KCLGT,0,Female,0,0,1,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.75,0.6583333333333333,1567.0
5893-PYOLZ,0,Male,0,0,0,56,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),81.8,2.7266666666666666,4534.45
5895-QSXOD,0,Male,0,0,0,9,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,70.05,2.335,657.5
5896-NPFWW,1,Male,0,1,1,3,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,50.15,1.6716666666666666,168.15
5897-ZYEKH,0,Female,1,1,0,67,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,1,Electronic check,105.6,3.52,7112.15
5898-IGSLP,0,Male,0,1,1,31,1,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,0,Electronic check,89.3,2.9766666666666666,2823.0
5899-MQZZL,1,Female,0,0,0,13,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,75.0,2.5,999.45
5899-OUVKV,0,Male,0,0,0,31,1,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.5,3.15,2979.2
5902-WBLSE,0,Female,0,1,1,70,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),20.15,0.6716666666666666,1411.2
5906-BFOZT,0,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.5,0.65,19.5
5906-CVLHP,1,Female,0,1,1,45,1,No,DSL,No,Yes,No,Yes,No,No,One year,1,Credit card (automatic),54.15,1.805,2319.8
5906-DVAPM,0,Female,0,1,1,55,1,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,1,Credit card (automatic),75.0,2.5,4213.9
5908-QMGOE,1,Male,1,0,0,15,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),74.2,2.4733333333333336,1133.9
5909-ECHUI,1,Female,0,0,0,1,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,56.25,1.875,56.25
5913-INRQV,0,Male,1,1,0,34,1,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,0,Mailed check,90.15,3.0050000000000003,3128.8
5914-DVBWJ,1,Female,1,0,0,18,1,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,85.45,2.8483333333333336,1505.85
5914-GXMDA,0,Female,0,1,0,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.3,0.6433333333333333,593.2
5914-XRFQB,0,Male,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),115.8,3.86,8424.9
5915-ANOEI,0,Male,0,1,0,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Mailed check,79.15,2.6383333333333336,5536.5
5915-DGNVC,0,Female,0,1,0,49,1,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,0,Electronic check,71.8,2.393333333333333,3472.05
5916-QEWPT,0,Female,0,1,0,2,1,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,0,Credit card (automatic),69.0,2.3,147.8
5917-HBSDW,0,Female,0,1,1,37,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.35,0.645,683.75
5917-RYRMG,0,Male,1,0,0,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.8,0.66,587.7
5918-VUKWP,0,Female,0,0,0,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.55,0.685,654.55
5919-TMRGD,1,Female,0,0,1,1,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.35,2.645,79.35
5919-VCZYM,0,Male,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.05,0.6683333333333333,42.7
5921-NGYRH,0,Male,0,1,0,64,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,73.55,2.4516666666666667,4764.0
5922-ABDVO,1,Female,0,1,0,19,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Mailed check,89.65,2.9883333333333337,1761.05
5923-GXUOC,1,Male,0,0,0,10,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.4,3.48,1081.45
5924-IFQTT,0,Male,0,1,1,13,1,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,1,Electronic check,72.8,2.4266666666666667,930.05
5924-SNGKP,0,Female,0,0,1,41,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Credit card (automatic),20.25,0.675,865.0
5928-QLDHB,0,Male,0,0,0,9,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,76.25,2.5416666666666665,684.85
5930-GBIWP,0,Male,0,0,0,69,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Credit card (automatic),81.5,2.716666666666667,5553.25
5931-FLJJF,1,Male,1,1,0,7,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,70.1,2.3366666666666664,467.55
5934-RMPOV,0,Female,0,0,1,22,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.75,2.825,1816.75
5934-TSSAU,0,Female,0,1,1,23,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),75.3,2.51,1702.9
5935-FCCNB,0,Female,1,0,0,17,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.2,3.14,1608.15
5937-EORGB,0,Male,1,1,0,15,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,96.5,3.216666666666667,1392.25
5939-SXWHM,0,Male,0,1,1,48,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),26.3,0.8766666666666667,1245.05
5939-XAIXZ,0,Female,0,0,0,19,1,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,56.1,1.87,1033.9
5940-AHUHD,1,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,70.6,2.353333333333333,70.6
5940-NFXKV,1,Male,0,1,1,19,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,83.65,2.7883333333333336,1465.75
5943-PWAPA,0,Female,0,1,0,53,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,1,Electronic check,93.45,3.115,4872.2
5944-UGLLK,0,Male,0,0,0,53,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),54.9,1.8299999999999998,3045.75
5945-AZYHT,0,Male,0,1,0,71,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,109.6,3.6533333333333333,7854.15
5947-SGKCL,0,Female,0,1,1,15,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),105.35,3.5116666666666663,1559.25
5948-UJZLF,0,Male,0,0,0,2,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,0,Mailed check,49.25,1.6416666666666666,97.0
5949-EBSQK,1,Male,0,1,1,4,1,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,0,Credit card (automatic),61.45,2.0483333333333333,229.55
5949-HGVJL,0,Female,0,1,0,26,1,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,73.05,2.435,1959.5
5949-XIKAE,1,Female,0,1,1,8,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,83.55,2.7849999999999997,680.05
5950-AAAGJ,0,Male,0,0,0,18,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Bank transfer (automatic),84.3,2.81,1537.9
5951-AOFIH,0,Male,0,0,0,33,1,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),66.4,2.2133333333333334,2245.4
5954-BDFSG,0,Female,0,0,0,72,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),107.5,3.5833333333333335,7853.7
5955-EPOAZ,0,Female,0,0,0,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.95,0.6983333333333334,109.5
5955-ERIHD,1,Male,0,1,0,18,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.7,3.1566666666666667,1687.95
5956-VKDTT,1,Female,1,1,0,5,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.35,2.478333333333333,334.8
5956-YHHRX,0,Male,1,0,0,21,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.35,3.478333333333333,2271.85
5959-BELXA,1,Male,1,0,0,32,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),96.15,3.205,3019.25
5960-MVTUK,0,Male,0,0,0,3,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,29.75,0.9916666666666667,96.85
5960-WPXQM,1,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,79.05,2.635,79.05
5961-VUSRV,0,Female,0,0,0,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.35,0.645,219.35
5965-GGPRW,0,Male,0,1,1,72,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,0,Bank transfer (automatic),105.25,3.5083333333333333,7609.75
5966-EMAZU,0,Male,0,1,0,64,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Mailed check,108.5,3.6166666666666667,6880.85
5968-HYJRZ,0,Male,0,1,1,47,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,24.55,0.8183333333333334,1160.45
5968-VXZLG,0,Male,0,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),46.6,1.5533333333333335,87.9
5968-XQIVE,0,Male,0,1,1,72,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,1,Electronic check,89.7,2.99,6588.95
5970-GHJAW,0,Male,0,1,1,46,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.95,0.6649999999999999,862.4
5973-EJGDP,0,Male,0,0,0,51,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,1,Electronic check,87.35,2.9116666666666666,4473.0
5975-BAICR,0,Male,0,1,1,36,1,No,DSL,Yes,No,Yes,No,No,Yes,One year,1,Credit card (automatic),63.7,2.1233333333333335,2188.5
5976-JCJRH,1,Male,0,1,0,10,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.3,2.3433333333333333,738.2
5977-CKHON,0,Female,0,1,1,43,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),92.55,3.085,4039.0
5980-BDHPY,0,Male,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),87.1,2.9033333333333333,6230.1
5980-NOPLP,1,Female,0,1,0,44,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,96.1,3.203333333333333,4364.1
5981-ITEMU,1,Male,0,1,0,40,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),97.1,3.2366666666666664,3706.95
5981-ZVXOT,0,Female,1,0,0,35,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,108.35,3.6116666666666664,3726.15
5982-FPVQN,0,Female,0,1,1,37,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,95.15,3.171666666666667,3532.85
5982-PSMKW,0,Female,0,1,1,23,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),91.1,3.0366666666666666,2198.3
5982-XMDEX,0,Female,0,0,0,65,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),26.5,0.8833333333333333,1698.55
5985-BEHZK,0,Female,1,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,0,Credit card (automatic),105.0,3.5,7578.05
5985-TBABQ,0,Female,0,0,0,32,1,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,0,Mailed check,74.75,2.4916666666666667,2282.95
5986-WWXDV,0,Male,0,0,1,39,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.35,0.645,779.2
5989-AXPUC,0,Female,0,1,0,68,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,118.6,3.953333333333333,7990.05
5989-OMNJE,0,Female,0,1,1,24,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,0,Electronic check,57.6,1.9200000000000002,1367.75
5989-PGKJB,0,Female,0,0,0,16,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,86.25,2.875,1340.1
5993-BQHEA,0,Male,0,0,0,12,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.05,0.6683333333333333,267.0
5993-JSUWV,0,Female,0,0,0,66,1,No,DSL,Yes,Yes,Yes,No,No,No,Two year,1,Bank transfer (automatic),61.15,2.038333333333333,4017.45
5995-LFTLE,0,Male,0,0,0,58,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.3,0.8433333333333334,1474.35
5995-OIGLP,1,Male,0,0,0,12,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Mailed check,56.65,1.8883333333333332,654.85
5995-SNNEW,0,Male,1,1,0,23,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.45,3.481666666666667,2184.85
5995-WWKKG,0,Female,0,0,0,37,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Electronic check,19.8,0.66,695.05
5996-DAOQL,0,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.45,0.6816666666666666,20.45
5996-EBTKM,0,Female,0,1,1,67,1,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,1,Bank transfer (automatic),69.9,2.33,4615.9
5996-NRVXR,0,Male,1,1,0,40,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,1,Credit card (automatic),98.15,3.271666666666667,4116.8
5997-OPVFA,0,Male,0,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),89.05,2.9683333333333333,6254.45
5998-DZLYR,0,Female,0,1,0,61,1,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,1,Bank transfer (automatic),94.35,3.145,5703.0
5998-VVEJY,1,Male,0,0,0,26,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,80.5,2.683333333333333,2088.8
5999-LCXAO,0,Female,0,0,0,1,0,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,29.9,0.9966666666666666,29.9
6000-APYLU,1,Male,0,0,0,9,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,80.8,2.6933333333333334,713.1
6000-UKLWI,0,Male,0,0,0,41,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.15,0.6716666666666666,802.35
6005-OBZPH,1,Female,1,0,0,26,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,89.15,2.9716666666666667,2277.65
6007-TCTST,0,Female,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),115.8,3.86,8476.5
6008-NAIXK,0,Male,1,0,0,54,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,55.45,1.8483333333333334,2966.95
6010-DDPPW,0,Male,0,1,0,70,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),25.15,0.8383333333333333,1940.85
6013-BHCAW,0,Male,0,1,1,61,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),81.0,2.7,4976.15
6015-VVHHE,1,Female,1,0,0,5,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),83.15,2.771666666666667,446.05
6016-EJGNT,0,Female,0,1,1,48,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,1,Credit card (automatic),103.25,3.441666666666667,5037.55
6016-LVTJQ,0,Female,0,1,1,34,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.65,0.6883333333333332,716.4
6016-NXBNJ,0,Male,0,0,0,35,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,19.15,0.6383333333333333,638.0
6016-QSKVI,0,Male,0,0,0,4,1,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,1,Mailed check,94.9,3.1633333333333336,360.55
6017-PPLPX,1,Male,0,1,1,20,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.45,2.3483333333333336,1470.95
6022-KOUQO,0,Female,0,1,1,2,0,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),29.05,0.9683333333333334,44.75
6022-MXOMF,0,Female,1,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.2,2.4733333333333336,74.2
6022-UGGSO,1,Female,1,0,0,32,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.4,2.48,2276.95
6023-GSSXW,0,Female,0,1,0,69,1,No,DSL,No,Yes,No,No,No,Yes,Two year,1,Credit card (automatic),61.45,2.0483333333333333,4131.2
6023-YEBUP,1,Male,0,0,0,3,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.95,3.365,329.95
6024-RUGGH,0,Male,0,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),25.2,0.84,1798.9
6029-CSMJE,0,Male,0,0,0,17,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,25.65,0.855,440.2
6029-WTIPC,1,Male,1,0,0,37,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.1,3.3699999999999997,3744.05
6030-REHUX,0,Female,1,1,0,28,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,110.85,3.695,3204.4
6032-IGALN,1,Female,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,25.1,0.8366666666666667,25.1
6032-KRXXO,1,Male,0,0,0,30,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,90.25,3.0083333333333333,2755.35
6034-YMTOB,0,Female,0,0,0,5,1,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,75.65,2.521666666666667,399.45
6034-ZRYCV,1,Female,0,1,0,72,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,1,Electronic check,54.2,1.8066666666666669,3937.45
6035-BXTTY,0,Female,1,0,0,32,1,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),54.65,1.8216666666666665,1830.1
6035-RIIOM,0,Female,0,0,0,54,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,1,Bank transfer (automatic),97.2,3.24,5129.45
6036-TTFYU,0,Female,0,1,0,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.6,0.6533333333333334,314.45
6037-WPJRP,0,Female,0,0,0,13,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,75.0,2.5,999.45
6038-GCYEC,1,Female,0,0,0,24,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),54.15,1.805,1240.25
6039-RVSJV,0,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.85,0.6616666666666667,19.85
